pixel_id,easting,northing,elevation,aspect
392505,402839.29308015323,200481.84932041288,112.58,61.78
392971,402820.29308015323,200480.84932041288,117.76,233.88
392972,402821.29308015323,200480.84932041288,118.02,247.2
392973,402822.29308015323,200480.84932041288,118.33,250.31
392974,402823.29308015323,200480.84932041288,118.62,249.12
392975,402824.29308015323,200480.84932041288,118.81,249.17
392976,402825.29308015323,200480.84932041288,119.03,252.27
392977,402826.29308015323,200480.84932041288,119.28,250.66
392978,402827.29308015323,200480.84932041288,119.49,252.11
392979,402828.29308015323,200480.84932041288,119.75,266.79
392980,402829.29308015323,200480.84932041288,119.75,59.19
392981,402830.29308015323,200480.84932041288,119.48,66.39
392988,402837.29308015323,200480.84932041288,117.29,60.26
392989,402838.29308015323,200480.84932041288,116.82,53.35
392990,402839.29308015323,200480.84932041288,114.41,57.6
392982,402831.29308015323,200480.84932041288,119.19,67.28
392970,402819.29308015323,200480.84932041288,117.04,233.86
393438,402820.29308015323,200479.84932041288,117.71,253.97
393439,402821.29308015323,200479.84932041288,117.92,252.25
393440,402822.29308015323,200479.84932041288,118.2,246.93
393441,402823.29308015323,200479.84932041288,118.43,243.67
393442,402824.29308015323,200479.84932041288,118.69,247.71
393443,402825.29308015323,200479.84932041288,118.96,251.06
393444,402826.29308015323,200479.84932041288,119.22,250.27
393445,402827.29308015323,200479.84932041288,119.41,251.57
393458,402840.29308015323,200479.84932041288,112.53,88.96
393457,402839.29308015323,200479.84932041288,116.43,87.8
393884,402820.29308015323,200478.84932041288,117.66,260.79
393885,402821.29308015323,200478.84932041288,117.86,237.62
393886,402822.29308015323,200478.84932041288,118.11,248.76
393887,402823.29308015323,200478.84932041288,118.33,249.9
393888,402824.29308015323,200478.84932041288,118.63,251.24
393889,402825.29308015323,200478.84932041288,118.86,250.72
393890,402826.29308015323,200478.84932041288,119.11,250.85
393903,402839.29308015323,200478.84932041288,114.28,74.69
393904,402840.29308015323,200478.84932041288,112.71,64.85
394323,402821.29308015323,200477.84932041288,117.78,240.18
394324,402822.29308015323,200477.84932041288,117.98,249.64
394325,402823.29308015323,200477.84932041288,118.26,251.23
394326,402824.29308015323,200477.84932041288,118.5,249.26
394327,402825.29308015323,200477.84932041288,118.79,248.29
394328,402826.29308015323,200477.84932041288,119.04,247.95
394329,402827.29308015323,200477.84932041288,119.28,250.7
394330,402828.29308015323,200477.84932041288,119.53,257.22
394331,402829.29308015323,200477.84932041288,119.77,267.51
394342,402840.29308015323,200477.84932041288,114.92,67.78
394769,402821.29308015323,200476.84932041288,117.68,254.22
394770,402822.29308015323,200476.84932041288,117.91,248.28
394771,402823.29308015323,200476.84932041288,118.19,254.55
394772,402824.29308015323,200476.84932041288,118.41,250.14
394789,402841.29308015323,200476.84932041288,112.54,66.87
394788,402840.29308015323,200476.84932041288,114.51,75.41
395208,402822.29308015323,200475.84932041288,117.87,238.67
395209,402823.29308015323,200475.84932041288,118.12,246.43
395210,402824.29308015323,200475.84932041288,118.34,244.2
395211,402825.29308015323,200475.84932041288,118.56,246.17
395212,402826.29308015323,200475.84932041288,118.82,246.87
395213,402827.29308015323,200475.84932041288,119.06,246.31
395214,402828.29308015323,200475.84932041288,119.27,245.81
395215,402829.29308015323,200475.84932041288,119.56,246.27
395216,402830.29308015323,200475.84932041288,119.78,253.18
395207,402821.29308015323,200475.84932041288,117.16,252.4
395226,402840.29308015323,200475.84932041288,116.61,55.1
395227,402841.29308015323,200475.84932041288,113.86,55.35
395652,402822.29308015323,200474.84932041288,117.75,248.04
395653,402823.29308015323,200474.84932041288,117.97,243.56
395654,402824.29308015323,200474.84932041288,118.19,244.31
395655,402825.29308015323,200474.84932041288,118.44,246.87
395656,402826.29308015323,200474.84932041288,118.7,246.17
395657,402827.29308015323,200474.84932041288,118.94,246.17
395658,402828.29308015323,200474.84932041288,119.22,247.08
395659,402829.29308015323,200474.84932041288,119.45,246.73
395660,402830.29308015323,200474.84932041288,119.71,247.02
395661,402831.29308015323,200474.84932041288,119.76,76.37
395662,402832.29308015323,200474.84932041288,119.53,73.93
395663,402833.29308015323,200474.84932041288,119.31,74.21
395664,402834.29308015323,200474.84932041288,119.07,73.55
395671,402841.29308015323,200474.84932041288,116.25,93.29
396102,402822.29308015323,200473.84932041288,117.67,253.72
396103,402823.29308015323,200473.84932041288,117.89,234.27
396104,402824.29308015323,200473.84932041288,118.11,252.29
396105,402825.29308015323,200473.84932041288,118.36,253.49
396106,402826.29308015323,200473.84932041288,118.6,253.17
396107,402827.29308015323,200473.84932041288,118.83,252.1
396108,402828.29308015323,200473.84932041288,119.08,249.83
396109,402829.29308015323,200473.84932041288,119.32,248.85
396110,402830.29308015323,200473.84932041288,119.59,250.39
396121,402841.29308015323,200473.84932041288,112.76,76.29
396122,402842.29308015323,200473.84932041288,112.59,62.01
396557,402823.29308015323,200472.84932041288,117.78,250.63
396558,402824.29308015323,200472.84932041288,118.06,248.96
396576,402842.29308015323,200472.84932041288,114.33,71.47
396556,402822.29308015323,200472.84932041288,115.39,252.6
397010,402823.29308015323,200471.84932041288,117.7,257.34
397011,402824.29308015323,200471.84932041288,117.92,251.75
397012,402825.29308015323,200471.84932041288,118.18,250.36
397013,402826.29308015323,200471.84932041288,118.43,246.37
397014,402827.29308015323,200471.84932041288,118.68,245.51
397015,402828.29308015323,200471.84932041288,118.96,249.33
397016,402829.29308015323,200471.84932041288,119.22,249.92
397017,402830.29308015323,200471.84932041288,119.4,249.75
397018,402831.29308015323,200471.84932041288,119.7,251.81
397019,402832.29308015323,200471.84932041288,119.74,66.81
397020,402833.29308015323,200471.84932041288,119.56,73.21
397021,402834.29308015323,200471.84932041288,119.34,76.8
397022,402835.29308015323,200471.84932041288,119.07,75.64
397023,402836.29308015323,200471.84932041288,118.83,72.42
397029,402842.29308015323,200471.84932041288,112.73,80.68
397030,402843.29308015323,200471.84932041288,112.55,72.8
397469,402823.29308015323,200470.84932041288,117.69,239.34
397470,402824.29308015323,200470.84932041288,117.86,232.03
397471,402825.29308015323,200470.84932041288,118.14,253.49
397472,402826.29308015323,200470.84932041288,118.33,253.27
397473,402827.29308015323,200470.84932041288,118.55,251.74
397474,402828.29308015323,200470.84932041288,118.82,250.0
397475,402829.29308015323,200470.84932041288,119.12,249.51
397476,402830.29308015323,200470.84932041288,119.32,249.3
397477,402831.29308015323,200470.84932041288,119.56,250.2
397478,402832.29308015323,200470.84932041288,119.81,254.06
397479,402833.29308015323,200470.84932041288,119.7,70.87
397480,402834.29308015323,200470.84932041288,119.37,69.6
397481,402835.29308015323,200470.84932041288,119.13,66.66
397482,402836.29308015323,200470.84932041288,118.88,69.11
397483,402837.29308015323,200470.84932041288,118.63,73.83
397484,402838.29308015323,200470.84932041288,118.42,76.24
397485,402839.29308015323,200470.84932041288,118.16,73.67
397486,402840.29308015323,200470.84932041288,117.92,71.24
397487,402841.29308015323,200470.84932041288,117.63,60.81
397488,402842.29308015323,200470.84932041288,115.87,55.61
397489,402843.29308015323,200470.84932041288,112.61,50.69
397921,402824.29308015323,200469.84932041288,117.76,252.0
397922,402825.29308015323,200469.84932041288,118.03,248.39
397923,402826.29308015323,200469.84932041288,118.3,246.13
397924,402827.29308015323,200469.84932041288,118.54,244.85
397925,402828.29308015323,200469.84932041288,118.73,247.78
397926,402829.29308015323,200469.84932041288,119.03,247.87
397927,402830.29308015323,200469.84932041288,119.27,247.56
397928,402831.29308015323,200469.84932041288,119.47,252.29
397929,402832.29308015323,200469.84932041288,119.7,252.56
397930,402833.29308015323,200469.84932041288,119.75,77.99
397931,402834.29308015323,200469.84932041288,119.51,67.27
397932,402835.29308015323,200469.84932041288,119.31,62.84
397933,402836.29308015323,200469.84932041288,119.03,67.67
397940,402843.29308015323,200469.84932041288,114.94,68.86
398394,402843.29308015323,200468.84932041288,115.19,76.45
398395,402844.29308015323,200468.84932041288,112.64,74.38
398834,402825.29308015323,200467.84932041288,117.82,230.83
398835,402826.29308015323,200467.84932041288,118.09,253.33
398836,402827.29308015323,200467.84932041288,118.35,255.53
398837,402828.29308015323,200467.84932041288,118.56,253.9
398838,402829.29308015323,200467.84932041288,118.78,252.09
398839,402830.29308015323,200467.84932041288,119.04,250.16
398840,402831.29308015323,200467.84932041288,119.26,249.47
398841,402832.29308015323,200467.84932041288,119.55,251.21
398842,402833.29308015323,200467.84932041288,119.78,265.81
398843,402834.29308015323,200467.84932041288,119.65,61.46
398844,402835.29308015323,200467.84932041288,119.45,67.74
398845,402836.29308015323,200467.84932041288,119.18,67.82
398846,402837.29308015323,200467.84932041288,118.96,65.98
398847,402838.29308015323,200467.84932041288,118.67,67.91
398848,402839.29308015323,200467.84932041288,118.43,70.33
398849,402840.29308015323,200467.84932041288,118.2,73.52
398852,402843.29308015323,200467.84932041288,116.82,91.34
398853,402844.29308015323,200467.84932041288,113.3,78.3
398833,402824.29308015323,200467.84932041288,117.6,239.02
399291,402825.29308015323,200466.84932041288,117.73,245.01
399292,402826.29308015323,200466.84932041288,117.99,239.25
399293,402827.29308015323,200466.84932041288,118.24,245.46
399294,402828.29308015323,200466.84932041288,118.45,248.1
399295,402829.29308015323,200466.84932041288,118.74,252.58
399296,402830.29308015323,200466.84932041288,118.96,253.58
399297,402831.29308015323,200466.84932041288,119.2,254.13
399298,402832.29308015323,200466.84932041288,119.49,251.73
399299,402833.29308015323,200466.84932041288,119.72,250.1
399300,402834.29308015323,200466.84932041288,119.82,68.7
399301,402835.29308015323,200466.84932041288,119.58,70.29
399302,402836.29308015323,200466.84932041288,119.31,67.95
399303,402837.29308015323,200466.84932041288,119.08,65.69
399304,402838.29308015323,200466.84932041288,118.8,64.22
399305,402839.29308015323,200466.84932041288,118.57,65.68
399306,402840.29308015323,200466.84932041288,118.27,69.44
399307,402841.29308015323,200466.84932041288,118.03,70.5
399308,402842.29308015323,200466.84932041288,117.81,82.38
399309,402843.29308015323,200466.84932041288,113.96,82.31
399310,402844.29308015323,200466.84932041288,114.5,83.44
399748,402826.29308015323,200465.84932041288,117.9,259.17
399749,402827.29308015323,200465.84932041288,118.13,247.03
399750,402828.29308015323,200465.84932041288,118.35,250.4
399751,402829.29308015323,200465.84932041288,118.64,251.89
399752,402830.29308015323,200465.84932041288,118.89,250.86
399753,402831.29308015323,200465.84932041288,119.14,249.28
399754,402832.29308015323,200465.84932041288,119.36,246.59
399755,402833.29308015323,200465.84932041288,119.61,246.89
399756,402834.29308015323,200465.84932041288,119.76,233.14
399757,402835.29308015323,200465.84932041288,119.63,73.53
399758,402836.29308015323,200465.84932041288,119.38,73.14
399759,402837.29308015323,200465.84932041288,119.17,73.41
399747,402825.29308015323,200465.84932041288,116.57,268.5
399766,402844.29308015323,200465.84932041288,113.58,44.39
399767,402845.29308015323,200465.84932041288,112.61,40.25
400210,402826.29308015323,200464.84932041288,117.8,256.02
400211,402827.29308015323,200464.84932041288,118.03,251.75
400212,402828.29308015323,200464.84932041288,118.28,251.05
400213,402829.29308015323,200464.84932041288,118.56,247.14
400214,402830.29308015323,200464.84932041288,118.8,244.5
400215,402831.29308015323,200464.84932041288,119.03,245.15
400216,402832.29308015323,200464.84932041288,119.26,247.59
400229,402845.29308015323,200464.84932041288,116.07,56.32
400209,402825.29308015323,200464.84932041288,117.53,265.73
400667,402826.29308015323,200463.84932041288,117.7,244.67
400668,402827.29308015323,200463.84932041288,117.99,253.61
400669,402828.29308015323,200463.84932041288,118.2,254.54
400670,402829.29308015323,200463.84932041288,118.4,252.3
400671,402830.29308015323,200463.84932041288,118.66,249.8
400672,402831.29308015323,200463.84932041288,118.91,249.48
400673,402832.29308015323,200463.84932041288,119.17,249.67
400674,402833.29308015323,200463.84932041288,119.42,249.44
400675,402834.29308015323,200463.84932041288,119.72,245.12
400676,402835.29308015323,200463.84932041288,119.76,99.47
400677,402836.29308015323,200463.84932041288,119.56,76.87
400678,402837.29308015323,200463.84932041288,119.34,74.02
400679,402838.29308015323,200463.84932041288,119.06,72.78
400680,402839.29308015323,200463.84932041288,118.82,67.32
400681,402840.29308015323,200463.84932041288,118.59,64.15
400682,402841.29308015323,200463.84932041288,118.3,64.48
400683,402842.29308015323,200463.84932041288,118.05,66.52
400684,402843.29308015323,200463.84932041288,117.79,69.86
400687,402846.29308015323,200463.84932041288,112.86,105.55
400686,402845.29308015323,200463.84932041288,115.49,97.69
401133,402826.29308015323,200462.84932041288,117.62,255.34
401134,402827.29308015323,200462.84932041288,117.87,245.1
401135,402828.29308015323,200462.84932041288,118.18,245.21
401136,402829.29308015323,200462.84932041288,118.4,248.14
401137,402830.29308015323,200462.84932041288,118.62,253.14
401152,402845.29308015323,200462.84932041288,114.78,76.6
401153,402846.29308015323,200462.84932041288,112.75,76.74
401598,402827.29308015323,200461.84932041288,117.73,237.3
401599,402828.29308015323,200461.84932041288,117.96,244.36
401600,402829.29308015323,200461.84932041288,118.23,242.62
401601,402830.29308015323,200461.84932041288,118.49,244.44
401602,402831.29308015323,200461.84932041288,118.82,245.84
401603,402832.29308015323,200461.84932041288,119.08,245.21
401604,402833.29308015323,200461.84932041288,119.32,247.74
401605,402834.29308015323,200461.84932041288,119.53,253.05
401606,402835.29308015323,200461.84932041288,119.75,257.74
401607,402836.29308015323,200461.84932041288,119.69,66.25
401608,402837.29308015323,200461.84932041288,119.5,63.7
401609,402838.29308015323,200461.84932041288,119.29,64.55
401610,402839.29308015323,200461.84932041288,119.04,68.5
401611,402840.29308015323,200461.84932041288,118.75,70.18
401612,402841.29308015323,200461.84932041288,118.49,71.22
401613,402842.29308015323,200461.84932041288,118.23,72.6
401614,402843.29308015323,200461.84932041288,118.01,72.11
401615,402844.29308015323,200461.84932041288,117.79,98.31
401616,402845.29308015323,200461.84932041288,117.23,101.5
401617,402846.29308015323,200461.84932041288,113.59,99.9
402075,402847.29308015323,200460.84932041288,112.63,33.77
402055,402827.29308015323,200460.84932041288,117.69,240.15
402056,402828.29308015323,200460.84932041288,117.91,251.2
402057,402829.29308015323,200460.84932041288,118.16,250.35
402058,402830.29308015323,200460.84932041288,118.36,251.4
402059,402831.29308015323,200460.84932041288,118.61,249.11
402060,402832.29308015323,200460.84932041288,118.85,244.5
402061,402833.29308015323,200460.84932041288,119.11,246.14
402062,402834.29308015323,200460.84932041288,119.41,249.11
402063,402835.29308015323,200460.84932041288,119.68,251.29
402064,402836.29308015323,200460.84932041288,119.74,47.04
402065,402837.29308015323,200460.84932041288,119.58,64.33
402066,402838.29308015323,200460.84932041288,119.34,70.54
402067,402839.29308015323,200460.84932041288,119.08,74.09
402068,402840.29308015323,200460.84932041288,118.86,72.81
402069,402841.29308015323,200460.84932041288,118.64,70.7
402070,402842.29308015323,200460.84932041288,118.37,69.38
402073,402845.29308015323,200460.84932041288,112.84,81.25
402074,402846.29308015323,200460.84932041288,112.69,46.44
402520,402828.29308015323,200459.84932041288,117.81,241.67
402521,402829.29308015323,200459.84932041288,118.03,251.74
402537,402845.29308015323,200459.84932041288,117.25,37.89
402538,402846.29308015323,200459.84932041288,115.91,22.14
402539,402847.29308015323,200459.84932041288,114.94,46.33
402519,402827.29308015323,200459.84932041288,117.59,253.65
402985,402828.29308015323,200458.84932041288,117.75,236.53
402986,402829.29308015323,200458.84932041288,117.97,252.94
402987,402830.29308015323,200458.84932041288,118.24,252.04
402988,402831.29308015323,200458.84932041288,118.49,248.45
402989,402832.29308015323,200458.84932041288,118.72,248.81
402990,402833.29308015323,200458.84932041288,119.01,248.0
402991,402834.29308015323,200458.84932041288,119.23,246.25
402992,402835.29308015323,200458.84932041288,119.52,247.07
402993,402836.29308015323,200458.84932041288,119.81,243.23
402994,402837.29308015323,200458.84932041288,119.78,86.71
402995,402838.29308015323,200458.84932041288,119.55,76.66
402996,402839.29308015323,200458.84932041288,119.32,72.74
402997,402840.29308015323,200458.84932041288,119.04,68.93
402998,402841.29308015323,200458.84932041288,118.78,66.15
402999,402842.29308015323,200458.84932041288,118.56,66.73
403000,402843.29308015323,200458.84932041288,118.28,69.11
403001,402844.29308015323,200458.84932041288,117.97,66.66
403003,402846.29308015323,200458.84932041288,116.72,71.96
403004,402847.29308015323,200458.84932041288,115.88,90.45
403472,402847.29308015323,200457.84932041288,114.02,68.92
403473,402848.29308015323,200457.84932041288,112.57,61.55
403920,402829.29308015323,200456.84932041288,117.75,238.92
403921,402830.29308015323,200456.84932041288,117.99,247.2
403922,402831.29308015323,200456.84932041288,118.25,248.06
403923,402832.29308015323,200456.84932041288,118.55,250.3
403924,402833.29308015323,200456.84932041288,118.82,249.34
403925,402834.29308015323,200456.84932041288,119.01,249.21
403926,402835.29308015323,200456.84932041288,119.29,251.06
403927,402836.29308015323,200456.84932041288,119.54,250.61
403928,402837.29308015323,200456.84932041288,119.72,245.81
403929,402838.29308015323,200456.84932041288,119.75,74.84
403930,402839.29308015323,200456.84932041288,119.5,70.07
403931,402840.29308015323,200456.84932041288,119.28,68.3
403932,402841.29308015323,200456.84932041288,119.02,68.74
403933,402842.29308015323,200456.84932041288,118.72,68.78
403934,402843.29308015323,200456.84932041288,118.47,68.96
403935,402844.29308015323,200456.84932041288,118.22,69.67
403936,402845.29308015323,200456.84932041288,117.97,69.9
403937,402846.29308015323,200456.84932041288,117.76,57.86
403938,402847.29308015323,200456.84932041288,117.52,66.81
403919,402828.29308015323,200456.84932041288,116.31,242.66
403939,402848.29308015323,200456.84932041288,114.84,76.42
404383,402829.29308015323,200455.84932041288,117.66,251.21
404384,402830.29308015323,200455.84932041288,117.95,243.36
404385,402831.29308015323,200455.84932041288,118.2,252.4
404386,402832.29308015323,200455.84932041288,118.45,258.05
404387,402833.29308015323,200455.84932041288,118.74,261.87
404388,402834.29308015323,200455.84932041288,118.91,255.22
404389,402835.29308015323,200455.84932041288,119.19,252.24
404390,402836.29308015323,200455.84932041288,119.42,250.64
404401,402847.29308015323,200455.84932041288,117.09,81.64
404402,402848.29308015323,200455.84932041288,112.96,79.27
404403,402849.29308015323,200455.84932041288,112.55,15.35
404853,402830.29308015323,200454.84932041288,117.83,247.86
404854,402831.29308015323,200454.84932041288,118.1,266.38
404855,402832.29308015323,200454.84932041288,118.35,288.0
404857,402834.29308015323,200454.84932041288,118.86,257.4
404858,402835.29308015323,200454.84932041288,119.12,248.2
404859,402836.29308015323,200454.84932041288,119.37,247.38
404860,402837.29308015323,200454.84932041288,119.58,249.25
404861,402838.29308015323,200454.84932041288,119.82,255.97
404862,402839.29308015323,200454.84932041288,119.66,68.81
404863,402840.29308015323,200454.84932041288,119.38,68.15
404864,402841.29308015323,200454.84932041288,119.12,69.28
404865,402842.29308015323,200454.84932041288,118.88,72.6
404866,402843.29308015323,200454.84932041288,118.63,74.55
404867,402844.29308015323,200454.84932041288,118.39,76.3
404868,402845.29308015323,200454.84932041288,118.12,74.99
404869,402846.29308015323,200454.84932041288,117.95,64.42
404870,402847.29308015323,200454.84932041288,117.69,60.98
404852,402829.29308015323,200454.84932041288,116.75,260.78
404856,402833.29308015323,200454.84932041288,118.86,305.7
404871,402848.29308015323,200454.84932041288,116.39,57.98
404872,402849.29308015323,200454.84932041288,112.81,15.33
405332,402830.29308015323,200453.84932041288,117.75,255.03
405334,402832.29308015323,200453.84932041288,118.9,257.25
405335,402833.29308015323,200453.84932041288,119.07,212.05
405350,402848.29308015323,200453.84932041288,116.64,78.33
405351,402849.29308015323,200453.84932041288,115.12,80.36
405812,402830.29308015323,200452.84932041288,117.66,255.11
405813,402831.29308015323,200452.84932041288,117.95,244.82
405814,402832.29308015323,200452.84932041288,118.2,225.65
405815,402833.29308015323,200452.84932041288,118.52,204.08
405816,402834.29308015323,200452.84932041288,118.62,217.53
405817,402835.29308015323,200452.84932041288,118.84,246.88
405818,402836.29308015323,200452.84932041288,119.11,242.96
405819,402837.29308015323,200452.84932041288,119.34,244.26
405820,402838.29308015323,200452.84932041288,119.59,250.74
405821,402839.29308015323,200452.84932041288,119.82,224.83
405822,402840.29308015323,200452.84932041288,119.6,71.97
405823,402841.29308015323,200452.84932041288,119.32,69.41
405824,402842.29308015323,200452.84932041288,119.06,66.94
405825,402843.29308015323,200452.84932041288,118.81,65.64
405826,402844.29308015323,200452.84932041288,118.59,67.15
405827,402845.29308015323,200452.84932041288,118.36,67.38
405831,402849.29308015323,200452.84932041288,113.2,77.65
405832,402850.29308015323,200452.84932041288,114.48,252.02
406313,402830.29308015323,200451.84932041288,117.63,248.3
406314,402831.29308015323,200451.84932041288,117.83,233.8
406315,402832.29308015323,200451.84932041288,118.08,241.14
406316,402833.29308015323,200451.84932041288,118.27,240.32
406317,402834.29308015323,200451.84932041288,118.55,248.25
406318,402835.29308015323,200451.84932041288,118.81,254.8
406319,402836.29308015323,200451.84932041288,118.95,255.89
406320,402837.29308015323,200451.84932041288,119.21,257.76
406321,402838.29308015323,200451.84932041288,119.53,255.53
406322,402839.29308015323,200451.84932041288,119.67,255.18
406323,402840.29308015323,200451.84932041288,119.7,67.77
406324,402841.29308015323,200451.84932041288,119.43,68.25
406325,402842.29308015323,200451.84932041288,119.22,64.55
406326,402843.29308015323,200451.84932041288,118.97,64.46
406332,402849.29308015323,200451.84932041288,116.63,67.14
406333,402850.29308015323,200451.84932041288,113.63,110.24
406824,402831.29308015323,200450.84932041288,117.69,241.74
406825,402832.29308015323,200450.84932041288,117.95,249.75
406843,402850.29308015323,200450.84932041288,112.64,72.38
407348,402850.29308015323,200449.84932041288,115.28,53.75
407349,402851.29308015323,200449.84932041288,114.81,339.4
407833,402832.29308015323,200448.84932041288,117.77,244.77
407834,402833.29308015323,200448.84932041288,118.03,249.51
407835,402834.29308015323,200448.84932041288,118.31,251.73
407836,402835.29308015323,200448.84932041288,118.62,253.05
407852,402851.29308015323,200448.84932041288,113.9,90.58
407832,402831.29308015323,200448.84932041288,117.4,261.64
408348,402851.29308015323,200447.84932041288,115.23,62.96
408349,402852.29308015323,200447.84932041288,112.63,76.79
408804,402832.29308015323,200446.84932041288,117.6,245.19
408805,402833.29308015323,200446.84932041288,117.87,238.29
408806,402834.29308015323,200446.84932041288,118.13,249.75
408807,402835.29308015323,200446.84932041288,118.41,248.85
408808,402836.29308015323,200446.84932041288,118.61,250.5
408809,402837.29308015323,200446.84932041288,118.84,252.47
408810,402838.29308015323,200446.84932041288,119.09,251.75
408811,402839.29308015323,200446.84932041288,119.31,253.46
408812,402840.29308015323,200446.84932041288,119.58,257.65
408813,402841.29308015323,200446.84932041288,119.71,287.36
408814,402842.29308015323,200446.84932041288,119.66,65.91
408815,402843.29308015323,200446.84932041288,119.44,67.95
408816,402844.29308015323,200446.84932041288,119.18,68.44
408817,402845.29308015323,200446.84932041288,118.91,71.08
408818,402846.29308015323,200446.84932041288,118.63,71.4
408819,402847.29308015323,200446.84932041288,118.41,71.4
408820,402848.29308015323,200446.84932041288,118.12,70.16
408821,402849.29308015323,200446.84932041288,117.94,68.53
408822,402850.29308015323,200446.84932041288,117.66,59.97
408824,402852.29308015323,200446.84932041288,115.03,83.01
409244,402833.29308015323,200445.84932041288,117.76,239.45
409245,402834.29308015323,200445.84932041288,118.0,250.37
409246,402835.29308015323,200445.84932041288,118.24,249.88
409247,402836.29308015323,200445.84932041288,118.52,251.57
409248,402837.29308015323,200445.84932041288,118.81,251.02
409249,402838.29308015323,200445.84932041288,118.99,248.96
409250,402839.29308015323,200445.84932041288,119.27,249.57
409251,402840.29308015323,200445.84932041288,119.53,252.08
409252,402841.29308015323,200445.84932041288,119.81,251.56
409253,402842.29308015323,200445.84932041288,119.75,85.14
409254,402843.29308015323,200445.84932041288,119.55,81.16
409255,402844.29308015323,200445.84932041288,119.29,76.71
409256,402845.29308015323,200445.84932041288,119.03,71.06
409257,402846.29308015323,200445.84932041288,118.76,66.39
409258,402847.29308015323,200445.84932041288,118.51,64.48
409259,402848.29308015323,200445.84932041288,118.26,63.79
409260,402849.29308015323,200445.84932041288,118.0,65.3
409261,402850.29308015323,200445.84932041288,117.74,74.52
409262,402851.29308015323,200445.84932041288,117.01,87.28
409263,402852.29308015323,200445.84932041288,112.7,89.22
409653,402833.29308015323,200444.84932041288,117.73,256.18
409654,402834.29308015323,200444.84932041288,117.94,248.35
409655,402835.29308015323,200444.84932041288,118.22,252.06
409656,402836.29308015323,200444.84932041288,118.44,248.61
409657,402837.29308015323,200444.84932041288,118.69,244.78
409658,402838.29308015323,200444.84932041288,118.91,246.73
409659,402839.29308015323,200444.84932041288,119.12,249.7
409660,402840.29308015323,200444.84932041288,119.38,248.15
409661,402841.29308015323,200444.84932041288,119.65,244.47
409662,402842.29308015323,200444.84932041288,119.7,82.69
409663,402843.29308015323,200444.84932041288,119.5,71.57
409664,402844.29308015323,200444.84932041288,119.3,72.11
409672,402852.29308015323,200444.84932041288,115.23,57.46
409673,402853.29308015323,200444.84932041288,112.57,52.57
410055,402834.29308015323,200443.84932041288,117.77,249.31
410056,402835.29308015323,200443.84932041288,118.1,246.6
410057,402836.29308015323,200443.84932041288,118.35,242.56
410058,402837.29308015323,200443.84932041288,118.53,245.6
410059,402838.29308015323,200443.84932041288,118.83,248.69
410060,402839.29308015323,200443.84932041288,119.07,251.73
410061,402840.29308015323,200443.84932041288,119.35,251.39
410062,402841.29308015323,200443.84932041288,119.54,252.55
410063,402842.29308015323,200443.84932041288,119.83,274.77
410064,402843.29308015323,200443.84932041288,119.71,64.76
410065,402844.29308015323,200443.84932041288,119.44,66.15
410066,402845.29308015323,200443.84932041288,119.18,65.28
410067,402846.29308015323,200443.84932041288,118.91,68.25
410068,402847.29308015323,200443.84932041288,118.66,70.5
410069,402848.29308015323,200443.84932041288,118.45,71.21
410070,402849.29308015323,200443.84932041288,118.18,72.57
410071,402850.29308015323,200443.84932041288,117.92,72.07
410072,402851.29308015323,200443.84932041288,117.67,72.5
410073,402852.29308015323,200443.84932041288,117.29,80.69
410054,402833.29308015323,200443.84932041288,117.57,275.38
410074,402853.29308015323,200443.84932041288,114.23,84.22
410445,402834.29308015323,200442.84932041288,117.78,231.75
410446,402835.29308015323,200442.84932041288,117.97,251.74
410447,402836.29308015323,200442.84932041288,118.2,250.85
410448,402837.29308015323,200442.84932041288,118.47,252.96
410449,402838.29308015323,200442.84932041288,118.71,252.76
410450,402839.29308015323,200442.84932041288,118.96,249.7
410451,402840.29308015323,200442.84932041288,119.23,246.87
410452,402841.29308015323,200442.84932041288,119.45,247.38
410453,402842.29308015323,200442.84932041288,119.7,245.04
410454,402843.29308015323,200442.84932041288,119.74,84.56
410463,402852.29308015323,200442.84932041288,116.45,85.37
410464,402853.29308015323,200442.84932041288,112.74,85.6
410816,402834.29308015323,200441.84932041288,117.67,250.78
410817,402835.29308015323,200441.84932041288,117.91,246.88
410818,402836.29308015323,200441.84932041288,118.19,246.37
410819,402837.29308015323,200441.84932041288,118.38,247.42
410820,402838.29308015323,200441.84932041288,118.68,249.75
410821,402839.29308015323,200441.84932041288,118.89,249.61
410822,402840.29308015323,200441.84932041288,119.12,250.16
410823,402841.29308015323,200441.84932041288,119.36,250.33
410824,402842.29308015323,200441.84932041288,119.62,250.91
410825,402843.29308015323,200441.84932041288,119.77,0.0
410826,402844.29308015323,200441.84932041288,119.61,65.27
410827,402845.29308015323,200441.84932041288,119.35,68.05
410828,402846.29308015323,200441.84932041288,119.1,70.37
410829,402847.29308015323,200441.84932041288,118.88,70.72
410830,402848.29308015323,200441.84932041288,118.62,72.45
410831,402849.29308015323,200441.84932041288,118.4,73.22
410832,402850.29308015323,200441.84932041288,118.18,71.19
410833,402851.29308015323,200441.84932041288,117.95,59.53
410835,402853.29308015323,200441.84932041288,114.6,57.02
410836,402854.29308015323,200441.84932041288,112.8,54.74
410834,402852.29308015323,200441.84932041288,117.65,58.23
411170,402835.29308015323,200440.84932041288,117.76,241.65
411171,402836.29308015323,200440.84932041288,118.0,275.45
