pixel_id,easting,northing,elevation,aspect
431281,402915.29308015323,200376.84932041288,122.42,339.73
431282,402916.29308015323,200376.84932041288,122.46,342.22
431283,402917.29308015323,200376.84932041288,122.53,349.74
431284,402918.29308015323,200376.84932041288,122.57,340.93
431509,402902.29308015323,200375.84932041288,122.08,313.75
431510,402903.29308015323,200375.84932041288,122.13,345.84
431511,402904.29308015323,200375.84932041288,122.12,350.54
431512,402905.29308015323,200375.84932041288,122.17,338.2
431513,402906.29308015323,200375.84932041288,122.24,347.17
431514,402907.29308015323,200375.84932041288,122.22,348.49
431515,402908.29308015323,200375.84932041288,122.3,339.44
431516,402909.29308015323,200375.84932041288,122.31,341.57
431517,402910.29308015323,200375.84932041288,122.35,344.28
431518,402911.29308015323,200375.84932041288,122.37,344.75
431519,402912.29308015323,200375.84932041288,122.42,339.59
431520,402913.29308015323,200375.84932041288,122.5,337.99
431521,402914.29308015323,200375.84932041288,122.57,339.12
431522,402915.29308015323,200375.84932041288,122.62,337.22
431523,402916.29308015323,200375.84932041288,122.67,341.25
431524,402917.29308015323,200375.84932041288,122.67,349.65
431525,402918.29308015323,200375.84932041288,122.66,342.17
431747,402904.29308015323,200374.84932041288,122.29,353.42
431748,402905.29308015323,200374.84932041288,122.26,342.58
431749,402906.29308015323,200374.84932041288,122.35,340.86
431750,402907.29308015323,200374.84932041288,122.38,344.27
431751,402908.29308015323,200374.84932041288,122.41,338.83
431752,402909.29308015323,200374.84932041288,122.49,341.56
431753,402910.29308015323,200374.84932041288,122.55,349.65
431754,402911.29308015323,200374.84932041288,122.53,351.18
431755,402912.29308015323,200374.84932041288,122.57,344.74
431756,402913.29308015323,200374.84932041288,122.58,339.83
431757,402914.29308015323,200374.84932041288,122.63,337.68
431758,402915.29308015323,200374.84932041288,122.64,334.12
431759,402916.29308015323,200374.84932041288,122.76,337.46
431760,402917.29308015323,200374.84932041288,122.8,346.2
431978,402906.29308015323,200373.84932041288,122.47,344.18
431979,402907.29308015323,200373.84932041288,122.48,342.39
431980,402908.29308015323,200373.84932041288,122.58,342.39
431981,402909.29308015323,200373.84932041288,122.6,343.99
431982,402910.29308015323,200373.84932041288,122.63,348.29
431983,402911.29308015323,200373.84932041288,122.67,354.51
431984,402912.29308015323,200373.84932041288,122.7,347.27
431985,402913.29308015323,200373.84932041288,122.74,338.81
431986,402914.29308015323,200373.84932041288,122.79,336.56
431987,402915.29308015323,200373.84932041288,122.89,336.8
431988,402916.29308015323,200373.84932041288,122.92,339.5
432216,402910.29308015323,200372.84932041288,122.82,348.29
432217,402911.29308015323,200372.84932041288,122.82,355.6
432218,402912.29308015323,200372.84932041288,122.76,349.19
432219,402913.29308015323,200372.84932041288,122.84,342.6
432220,402914.29308015323,200372.84932041288,122.9,338.04
432221,402915.29308015323,200372.84932041288,122.97,339.39
432456,402913.29308015323,200371.84932041288,123.09,347.25
432457,402914.29308015323,200371.84932041288,123.09,342.11
429002,402928.29308015323,200385.84932041288,114.33,21.08
429263,402926.29308015323,200384.84932041288,114.83,356.67
429264,402927.29308015323,200384.84932041288,117.93,3.9
429265,402928.29308015323,200384.84932041288,117.84,62.76
429262,402925.29308015323,200384.84932041288,117.08,10.26
429518,402923.29308015323,200383.84932041288,117.5,310.38
429520,402925.29308015323,200383.84932041288,121.67,6.98
429523,402928.29308015323,200383.84932041288,114.48,85.71
429517,402922.29308015323,200383.84932041288,114.7,342.54
429524,402929.29308015323,200383.84932041288,114.31,93.01
429771,402920.29308015323,200382.84932041288,119.44,312.4
429773,402922.29308015323,200382.84932041288,120.34,356.13
429774,402923.29308015323,200382.84932041288,121.98,327.56
429778,402927.29308015323,200382.84932041288,116.41,58.75
429779,402928.29308015323,200382.84932041288,119.35,40.52
429780,402929.29308015323,200382.84932041288,114.28,51.35
429770,402919.29308015323,200382.84932041288,114.6,302.85
430025,402918.29308015323,200381.84932041288,120.29,13.45
430026,402919.29308015323,200381.84932041288,118.87,342.15
430036,402929.29308015323,200381.84932041288,117.79,85.1
430268,402913.29308015323,200380.84932041288,121.46,3.36
430269,402914.29308015323,200380.84932041288,120.17,355.03
430270,402915.29308015323,200380.84932041288,120.83,320.81
430283,402928.29308015323,200380.84932041288,121.41,99.01
430284,402929.29308015323,200380.84932041288,114.41,77.96
430267,402912.29308015323,200380.84932041288,121.77,351.92
430285,402930.29308015323,200380.84932041288,114.29,58.86
430522,402910.29308015323,200379.84932041288,120.05,343.62
430523,402911.29308015323,200379.84932041288,121.41,322.39
430524,402912.29308015323,200379.84932041288,120.51,325.01
430540,402928.29308015323,200379.84932041288,118.23,44.45
430542,402930.29308015323,200379.84932041288,115.17,56.68
430521,402909.29308015323,200379.84932041288,121.09,347.76
430770,402907.29308015323,200378.84932041288,119.11,352.19
430771,402908.29308015323,200378.84932041288,120.63,324.44
430793,402930.29308015323,200378.84932041288,117.74,101.59
430769,402906.29308015323,200378.84932041288,120.32,327.87
431023,402904.29308015323,200377.84932041288,118.11,12.91
431024,402905.29308015323,200377.84932041288,116.09,330.61
431047,402928.29308015323,200377.84932041288,117.0,99.9
431048,402929.29308015323,200377.84932041288,115.06,109.1
431049,402930.29308015323,200377.84932041288,116.47,83.21
431022,402903.29308015323,200377.84932041288,119.54,7.97
431050,402931.29308015323,200377.84932041288,114.29,71.82
431266,402900.29308015323,200376.84932041288,117.26,4.11
431267,402901.29308015323,200376.84932041288,115.83,308.7
431294,402928.29308015323,200376.84932041288,121.32,32.44
431295,402929.29308015323,200376.84932041288,120.19,33.99
431296,402930.29308015323,200376.84932041288,118.83,72.18
431297,402931.29308015323,200376.84932041288,115.34,100.4
431504,402897.29308015323,200375.84932041288,116.06,338.03
431505,402898.29308015323,200375.84932041288,119.72,319.15
431508,402901.29308015323,200375.84932041288,121.51,344.24
431537,402930.29308015323,200375.84932041288,115.5,90.63
431538,402931.29308015323,200375.84932041288,114.95,90.4
431741,402898.29308015323,200374.84932041288,119.83,323.12
431740,402897.29308015323,200374.84932041288,121.22,318.47
431773,402930.29308015323,200374.84932041288,117.51,52.31
431774,402931.29308015323,200374.84932041288,116.1,44.54
432002,402930.29308015323,200373.84932041288,121.18,66.19
432003,402931.29308015323,200373.84932041288,119.61,84.81
432004,402932.29308015323,200373.84932041288,114.28,86.12
432237,402931.29308015323,200372.84932041288,114.87,74.06
432238,402932.29308015323,200372.84932041288,114.47,48.13
432441,402898.29308015323,200371.84932041288,121.88,257.52
432474,402931.29308015323,200371.84932041288,121.07,56.16
432475,402932.29308015323,200371.84932041288,117.95,60.17
432714,402931.29308015323,200370.84932041288,119.81,92.57
432715,402932.29308015323,200370.84932041288,117.75,88.91
432716,402933.29308015323,200370.84932041288,114.32,87.26
432950,402931.29308015323,200369.84932041288,120.42,62.13
432951,402932.29308015323,200369.84932041288,118.43,73.15
432952,402933.29308015323,200369.84932041288,114.72,81.36
433198,402932.29308015323,200368.84932041288,120.36,81.32
433199,402933.29308015323,200368.84932041288,114.38,86.06
433445,402932.29308015323,200367.84932041288,119.76,68.6
433446,402933.29308015323,200367.84932041288,114.74,60.29
433447,402934.29308015323,200367.84932041288,114.37,48.08
433691,402933.29308015323,200366.84932041288,120.45,74.7
433692,402934.29308015323,200366.84932041288,114.45,79.47
433931,402933.29308015323,200365.84932041288,117.4,74.14
433932,402934.29308015323,200365.84932041288,114.49,61.92
434135,402900.29308015323,200364.84932041288,121.89,261.73
434170,402935.29308015323,200364.84932041288,114.68,69.26
434169,402934.29308015323,200364.84932041288,118.73,64.55
434401,402933.29308015323,200363.84932041288,118.13,92.96
434402,402934.29308015323,200363.84932041288,118.91,95.14
434403,402935.29308015323,200363.84932041288,114.73,94.67
434631,402934.29308015323,200362.84932041288,117.87,70.0
434632,402935.29308015323,200362.84932041288,114.42,83.15
434812,402901.29308015323,200361.84932041288,121.88,263.17
434847,402936.29308015323,200361.84932041288,114.3,46.09
434846,402935.29308015323,200361.84932041288,114.45,71.85
435048,402934.29308015323,200360.84932041288,117.49,77.18
435049,402935.29308015323,200360.84932041288,118.14,68.54
435050,402936.29308015323,200360.84932041288,114.37,69.15
435239,402935.29308015323,200359.84932041288,118.52,75.83
435240,402936.29308015323,200359.84932041288,114.46,84.63
435384,402902.29308015323,200358.84932041288,121.89,263.53
435417,402935.29308015323,200358.84932041288,118.96,70.74
435418,402936.29308015323,200358.84932041288,114.69,67.06
435598,402936.29308015323,200357.84932041288,116.98,46.18
435599,402937.29308015323,200357.84932041288,114.57,23.67
435780,402937.29308015323,200356.84932041288,118.82,31.38
435928,402903.29308015323,200355.84932041288,121.91,253.79
435961,402936.29308015323,200355.84932041288,121.42,73.7
435962,402937.29308015323,200355.84932041288,120.0,73.42
436144,402937.29308015323,200354.84932041288,120.88,101.67
436145,402938.29308015323,200354.84932041288,117.93,133.56
436321,402937.29308015323,200353.84932041288,119.56,111.63
436322,402938.29308015323,200353.84932041288,115.55,135.85
436495,402937.29308015323,200352.84932041288,117.77,74.42
436496,402938.29308015323,200352.84932041288,114.52,71.57
436666,402939.29308015323,200351.84932041288,114.55,54.09
436665,402938.29308015323,200351.84932041288,117.96,61.91
436967,402905.29308015323,200349.84932041288,120.22,244.11
437138,402905.29308015323,200348.84932041288,120.56,274.7
437327,402925.29308015323,200347.84932041288,123.24,72.9
437328,402926.29308015323,200347.84932041288,123.09,75.47
437329,402927.29308015323,200347.84932041288,123.04,75.41
437631,402906.29308015323,200345.84932041288,121.89,261.34
437646,402921.29308015323,200345.84932041288,123.37,249.44
437640,402915.29308015323,200345.84932041288,122.77,255.62
437641,402916.29308015323,200345.84932041288,122.86,252.65
437642,402917.29308015323,200345.84932041288,122.97,243.43
437643,402918.29308015323,200345.84932041288,123.09,237.31
438083,402907.29308015323,200342.84932041288,121.88,253.62
